Product_ID,Product_Category,Year,H1_Revenue,H2_Revenue,Yearly_Revenue,H1_Quantity,H2_Quantity,Yearly_Quantity,H1_Revenue_Percentage,H2_Revenue_Percentage
P00276942,Toys,2017,110.25,12.25,122.50,9,1,10,90.00,10.00
P00211442,Toys,2017,0.00,122.36,122.36,0,2,2,0.00,100.00
P00017842,"Arts, Crafts & Sewing",2017,0.00,122.14,122.14,0,2,2,0.00,100.00
P00340142,Toys,2017,122.06,0.00,122.06,2,0,2,100.00,0.00
P00172242,Baby,2017,0.00,122.02,122.02,0,2,2,0.00,100.00
P00194342,Home & Kitchen,2017,32.10,89.88,121.98,5,14,19,26.32,73.68
P00089842,Health & Beauty,2017,121.20,0.00,121.20,2,0,2,100.00,0.00
P00045942,Health & Beauty,2017,40.32,80.64,120.96,3,6,9,33.33,66.67
P00204442,Toys,2017,120.64,0.00,120.64,2,0,2,100.00,0.00
P0099142,Toys,2017,90.18,30.06,120.24,3,1,4,75.00,25.00
P00261042,Patio & Garden,2017,0.00,119.97,119.97,0,3,3,0.00,100.00
P00068442,"Books, Movies & Music",2017,62.16,56.98,119.14,12,11,23,52.17,47.83
P00028742,Health & Beauty,2017,79.28,39.64,118.92,4,2,6,66.67,33.33
P00152042,Appliances,2017,118.38,0.00,118.38,2,0,2,100.00,0.00
P00311742,Health & Beauty,2017,23.52,94.08,117.60,1,4,5,20.00,80.00
P00269842,Toys,2017,117.60,0.00,117.60,3,0,3,100.00,0.00
P00229042,Health & Beauty,2017,0.00,117.40,117.40,0,4,4,0.00,100.00
P00020442,Toys,2017,64.02,53.35,117.37,6,5,11,54.55,45.45
P00263642,Household Essentials,2017,29.33,87.99,117.32,1,3,4,25.00,75.00
P0096242,Clothing,2017,117.27,0.00,117.27,3,0,3,100.00,0.00
P00020042,Health & Beauty,2017,116.48,0.00,116.48,14,0,14,100.00,0.00
P00285942,Toys,2017,69.75,46.50,116.25,3,2,5,60.00,40.00
P00314542,Toys,2017,116.13,0.00,116.13,7,0,7,100.00,0.00
P00122642,Patio & Garden,2017,28.98,86.94,115.92,1,3,4,25.00,75.00
P00268042,Clothing,2017,77.28,38.64,115.92,4,2,6,66.67,33.33
P00103142,Grocery,2017,0.00,115.56,115.56,0,2,2,0.00,100.00
P00276542,Toys,2017,46.20,69.30,115.50,4,6,10,40.00,60.00
P00132442,"Arts, Crafts & Sewing",2017,76.98,38.49,115.47,6,3,9,66.67,33.33
P00150742,Toys,2017,44.82,69.72,114.54,18,28,46,39.13,60.87
P00172342,Toys,2017,114.27,0.00,114.27,3,0,3,100.00,0.00
P00356142,Toys,2017,114.08,0.00,114.08,2,0,2,100.00,0.00
P00090242,Household Essentials,2017,85.08,28.36,113.44,3,1,4,75.00,25.00
P00104442,Toys,2017,113.35,0.00,113.35,5,0,5,100.00,0.00
P00154142,Health & Beauty,2017,67.86,45.24,113.10,3,2,5,60.00,40.00
P00081942,Grocery,2017,112.95,0.00,112.95,3,0,3,100.00,0.00
P00125242,Patio & Garden,2017,37.64,75.28,112.92,1,2,3,33.33,66.67
P00231042,Toys,2017,0.00,112.71,112.71,0,3,3,0.00,100.00
P00343642,Baby,2017,0.00,112.23,112.23,0,3,3,0.00,100.00
P00290942,Health & Beauty,2017,74.62,37.31,111.93,2,1,3,66.67,33.33
P00092442,Electronics,2017,60.66,50.55,111.21,18,15,33,54.55,45.45
P00305642,Baby,2017,55.44,55.44,110.88,2,2,4,50.00,50.00
P00137042,Toys,2017,42.40,67.84,110.24,10,16,26,38.46,61.54
P00016942,Health & Beauty,2017,64.60,45.22,109.82,10,7,17,58.82,41.18
P00105842,Grocery,2017,0.00,109.35,109.35,0,3,3,0.00,100.00
P00307942,Household Essentials,2017,78.10,31.24,109.34,5,2,7,71.43,28.57
P00305342,Health & Beauty,2017,54.62,54.62,109.24,2,2,4,50.00,50.00
P00350542,Toys,2017,65.49,43.66,109.15,3,2,5,60.00,40.00
P00247442,Health & Beauty,2017,0.00,108.75,108.75,0,3,3,0.00,100.00
P00191142,Clothing,2017,58.75,49.35,108.10,25,21,46,54.35,45.65
P00263342,Toys,2017,107.76,0.00,107.76,3,0,3,100.00,0.00
P00046542,Health & Beauty,2017,0.00,107.46,107.46,0,3,3,0.00,100.00
P00154942,Appliances,2017,0.00,107.32,107.32,0,2,2,0.00,100.00
P00337042,Baby,2017,0.00,107.08,107.08,0,2,2,0.00,100.00
P00257242,Baby,2017,0.00,106.98,106.98,0,3,3,0.00,100.00
P00072342,Pharmacy & OTC,2017,60.88,45.66,106.54,4,3,7,57.14,42.86
P00311842,Patio & Garden,2017,0.00,105.90,105.90,0,2,2,0.00,100.00
P00132342,Clothing,2017,21.17,84.68,105.85,1,4,5,20.00,80.00
P00262642,Toys,2017,35.24,70.48,105.72,1,2,3,33.33,66.67
P00147042,Toys,2017,34.86,69.72,104.58,3,6,9,33.33,66.67
P00129942,Toys,2017,69.54,34.77,104.31,6,3,9,66.67,33.33
P00148142,Health & Beauty,2017,92.16,11.52,103.68,8,1,9,88.89,11.11
P00366442,Toys,2017,25.20,78.40,103.60,9,28,37,24.32,75.68
P00326042,Electronics,2017,103.04,0.00,103.04,2,0,2,100.00,0.00
P00330742,Baby,2017,68.68,34.34,103.02,4,2,6,66.67,33.33
P00188842,Toys,2017,35.76,67.05,102.81,8,15,23,34.78,65.22
P00295142,Electronics,2017,38.55,64.25,102.80,3,5,8,37.50,62.50
P00151642,Baby,2017,0.00,102.57,102.57,0,3,3,0.00,100.00
P00121842,Health & Beauty,2017,34.08,68.16,102.24,1,2,3,33.33,66.67
P00188242,Toys,2017,101.90,0.00,101.90,5,0,5,100.00,0.00
P00159342,Health & Beauty,2017,67.92,33.96,101.88,4,2,6,66.67,33.33
P00007442,Health & Beauty,2017,0.00,101.88,101.88,0,3,3,0.00,100.00
P00361342,Health & Beauty,2017,43.47,57.96,101.43,9,12,21,42.86,57.14
P00245242,Patio & Garden,2017,0.00,101.25,101.25,0,3,3,0.00,100.00
P00367842,Health & Beauty,2017,50.55,50.55,101.10,5,5,10,50.00,50.00
P00166642,Toys,2017,100.48,0.00,100.48,2,0,2,100.00,0.00
P00146942,Grocery,2017,71.75,28.70,100.45,5,2,7,71.43,28.57
P00260242,Health & Beauty,2017,30.12,70.28,100.40,12,28,40,30.00,70.00
P00059042,Health & Beauty,2017,79.92,19.98,99.90,12,3,15,80.00,20.00
P00235342,Patio & Garden,2017,72.64,27.24,99.88,16,6,22,72.73,27.27
P00278342,Toys,2017,0.00,99.72,99.72,0,3,3,0.00,100.00
P00351942,Household Essentials,2017,99.54,0.00,99.54,2,0,2,100.00,0.00
P00004942,Toys,2017,39.48,59.22,98.70,2,3,5,40.00,60.00
P00238342,Toys,2017,24.60,73.80,98.40,1,3,4,25.00,75.00
P00131642,Toys,2017,98.08,0.00,98.08,2,0,2,100.00,0.00
P00279742,"Arts, Crafts & Sewing",2017,0.00,97.44,97.44,0,8,8,0.00,100.00
P00033142,Electronics,2017,62.55,34.75,97.30,9,5,14,64.29,35.71
P00076642,Health & Beauty,2017,0.00,97.17,97.17,0,3,3,0.00,100.00
P00155942,Toys,2017,41.49,55.32,96.81,3,4,7,42.86,57.14
P00180942,Patio & Garden,2017,32.15,64.30,96.45,1,2,3,33.33,66.67
P00068042,Home & Kitchen,2017,21.75,73.95,95.70,5,17,22,22.73,77.27
P00360342,Patio & Garden,2017,0.00,95.66,95.66,0,2,2,0.00,100.00
P00003042,Toys,2017,0.00,95.44,95.44,0,4,4,0.00,100.00
P00230042,Toys,2017,95.40,0.00,95.40,2,0,2,100.00,0.00
P00363842,Health & Beauty,2017,95.36,0.00,95.36,4,0,4,100.00,0.00
P00186442,Health & Beauty,2017,94.98,0.00,94.98,2,0,2,100.00,0.00
P00250742,Toys,2017,0.00,94.68,94.68,0,3,3,0.00,100.00
P00295542,Toys,2017,56.79,37.86,94.65,3,2,5,60.00,40.00
P00106442,Baby,2017,0.00,94.08,94.08,0,3,3,0.00,100.00
P00237342,Toys,2017,0.00,93.76,93.76,0,2,2,0.00,100.00
P00335542,Toys,2017,41.02,52.74,93.76,14,18,32,43.75,56.25
P00310742,Toys,2017,46.75,46.75,93.50,1,1,2,50.00,50.00
P00163542,Electronics,2017,61.92,30.96,92.88,18,9,27,66.67,33.33
P00357642,Health & Beauty,2017,48.00,44.80,92.80,15,14,29,51.72,48.28
P00175342,Pets,2017,0.00,92.22,92.22,0,2,2,0.00,100.00
P00060442,Health & Beauty,2017,92.16,0.00,92.16,3,0,3,100.00,0.00
P00220542,Toys,2017,0.00,91.88,91.88,0,2,2,0.00,100.00
P00345442,Health & Beauty,2017,22.92,68.76,91.68,2,6,8,25.00,75.00
P00139442,Health & Beauty,2017,91.62,0.00,91.62,3,0,3,100.00,0.00
P00299942,Toys,2017,0.00,91.52,91.52,0,4,4,0.00,100.00
P00244542,Patio & Garden,2017,91.14,0.00,91.14,2,0,2,100.00,0.00
P00160342,Toys,2017,45.08,45.08,90.16,4,4,8,50.00,50.00
P00014142,Electronics,2017,30.04,60.08,90.12,2,4,6,33.33,66.67
P00009442,Health & Beauty,2017,0.00,90.00,90.00,0,5,5,0.00,100.00
P00149042,Health & Beauty,2017,0.00,89.88,89.88,0,3,3,0.00,100.00
P00337342,Electronics,2017,66.90,22.30,89.20,6,2,8,75.00,25.00
P00055442,Toys,2017,89.14,0.00,89.14,2,0,2,100.00,0.00
P00043942,Toys,2017,62.30,26.70,89.00,7,3,10,70.00,30.00
P00168542,Health & Beauty,2017,0.00,88.92,88.92,0,4,4,0.00,100.00
P00260842,Grocery,2017,59.22,29.61,88.83,6,3,9,66.67,33.33
P00270642,Health & Beauty,2017,0.00,88.59,88.59,0,3,3,0.00,100.00
P00182942,Household Essentials,2017,22.11,66.33,88.44,1,3,4,25.00,75.00
P00138142,Toys,2017,0.00,88.38,88.38,0,2,2,0.00,100.00
P00268842,Toys,2017,0.00,88.14,88.14,0,3,3,0.00,100.00
P00242042,Toys,2017,77.55,10.34,87.89,15,2,17,88.24,11.76
P00270742,Health & Beauty,2017,35.14,52.71,87.85,2,3,5,40.00,60.00
P00226042,Patio & Garden,2017,0.00,87.75,87.75,0,3,3,0.00,100.00
P00062142,Toys,2017,43.14,43.14,86.28,6,6,12,50.00,50.00
P00022242,Health & Beauty,2017,86.28,0.00,86.28,2,0,2,100.00,0.00
P00077742,Electronics,2017,36.57,48.76,85.33,3,4,7,42.86,57.14
P00060942,Health & Beauty,2017,0.00,84.84,84.84,0,2,2,0.00,100.00
P00017642,Grocery,2017,47.05,37.64,84.69,5,4,9,55.56,44.44
P00294742,Health & Beauty,2017,28.13,56.26,84.39,1,2,3,33.33,66.67
P00253642,Patio & Garden,2017,84.33,0.00,84.33,3,0,3,100.00,0.00
P00060642,Toys,2017,27.99,55.98,83.97,3,6,9,33.33,66.67
P00250142,Toys,2017,83.85,0.00,83.85,3,0,3,100.00,0.00
P00291842,Health & Beauty,2017,55.62,27.81,83.43,2,1,3,66.67,33.33
P00299642,Toys,2017,27.69,55.38,83.07,3,6,9,33.33,66.67
P00169842,Toys,2017,82.78,0.00,82.78,2,0,2,100.00,0.00
P00297142,Toys,2017,82.56,0.00,82.56,2,0,2,100.00,0.00
P00172742,Health & Beauty,2017,0.00,81.48,81.48,0,7,7,0.00,100.00
P00325542,"Books, Movies & Music",2017,23.22,58.05,81.27,2,5,7,28.57,71.43
P00329142,Grocery,2017,81.14,0.00,81.14,2,0,2,100.00,0.00
P00160242,Patio & Garden,2017,60.75,20.25,81.00,3,1,4,75.00,25.00
P00172142,Toys,2017,30.64,49.79,80.43,8,13,21,38.10,61.90
P00292242,Grocery,2017,16.08,64.32,80.40,1,4,5,20.00,80.00
P00291142,Toys,2017,79.60,0.00,79.60,2,0,2,100.00,0.00
P00302242,Toys,2017,0.00,79.53,79.53,0,3,3,0.00,100.00
P00283042,Health & Beauty,2017,0.00,79.50,79.50,0,1,1,0.00,100.00
P00269042,"Books, Movies & Music",2017,79.36,0.00,79.36,2,0,2,100.00,0.00
P00058542,Health & Beauty,2017,79.24,0.00,79.24,1,0,1,100.00,0.00
P00215542,Grocery,2017,52.64,26.32,78.96,8,4,12,66.67,33.33
P00061342,Home & Kitchen,2017,16.89,61.93,78.82,3,11,14,21.43,78.57
P00236242,Toys,2017,78.78,0.00,78.78,3,0,3,100.00,0.00
P00308642,"Books, Movies & Music",2017,78.63,0.00,78.63,3,0,3,100.00,0.00
P00047542,Toys,2017,33.69,44.92,78.61,3,4,7,42.86,57.14
P00204542,Toys,2017,78.25,0.00,78.25,1,0,1,100.00,0.00
P00230642,Health & Beauty,2017,66.11,12.02,78.13,11,2,13,84.62,15.38
P00023942,Household Essentials,2017,78.12,0.00,78.12,3,0,3,100.00,0.00
P00107742,Toys,2017,0.00,78.05,78.05,0,1,1,0.00,100.00
P00271342,Toys,2017,41.04,36.48,77.52,9,8,17,52.94,47.06
P00349042,Toys,2017,77.31,0.00,77.31,9,0,9,100.00,0.00
P00229442,Toys,2017,0.00,77.20,77.20,0,2,2,0.00,100.00
P00130942,Health & Beauty,2017,40.37,36.70,77.07,11,10,21,52.38,47.62
P00051242,Toys,2017,76.56,0.00,76.56,1,0,1,100.00,0.00
P00283242,Health & Beauty,2017,47.32,29.12,76.44,13,8,21,61.90,38.10
P00215842,Health & Beauty,2017,76.13,0.00,76.13,1,0,1,100.00,0.00
P00017942,Toys,2017,75.60,0.00,75.60,2,0,2,100.00,0.00
P00033842,Toys,2017,50.36,25.18,75.54,2,1,3,66.67,33.33
P00309442,Toys,2017,75.39,0.00,75.39,7,0,7,100.00,0.00
P00082542,Toys,2017,64.56,10.76,75.32,6,1,7,85.71,14.29
P00236742,Toys,2017,0.00,74.91,74.91,0,1,1,0.00,100.00
P00013442,Toys,2017,74.88,0.00,74.88,1,0,1,100.00,0.00
P00216642,Toys,2017,0.00,74.84,74.84,0,2,2,0.00,100.00
P00132742,"Arts, Crafts & Sewing",2017,74.81,0.00,74.81,1,0,1,100.00,0.00
P00266742,Toys,2017,0.00,74.58,74.58,0,1,1,0.00,100.00
P00217042,Toys,2017,74.30,0.00,74.30,5,0,5,100.00,0.00
P00143142,Toys,2017,44.46,29.64,74.10,9,6,15,60.00,40.00
P00243742,Patio & Garden,2017,73.54,0.00,73.54,2,0,2,100.00,0.00
P00136342,Clothing,2017,44.54,28.82,73.36,17,11,28,60.71,39.29
P00090742,"Books, Movies & Music",2017,0.00,73.12,73.12,0,2,2,0.00,100.00
P00122842,Patio & Garden,2017,72.99,0.00,72.99,3,0,3,100.00,0.00
P00138942,Toys,2017,72.79,0.00,72.79,1,0,1,100.00,0.00
P00253942,Toys,2017,72.75,0.00,72.75,1,0,1,100.00,0.00
P00314342,Grocery,2017,72.35,0.00,72.35,5,0,5,100.00,0.00
P00263742,Health & Beauty,2017,10.33,61.98,72.31,1,6,7,14.29,85.71
P00047142,Electronics,2017,72.18,0.00,72.18,2,0,2,100.00,0.00
P00341742,Office & School Supplies,2017,53.91,17.97,71.88,9,3,12,75.00,25.00
P00080842,Health & Beauty,2017,53.88,17.96,71.84,6,2,8,75.00,25.00
P00363342,Office & School Supplies,2017,71.60,0.00,71.60,5,0,5,100.00,0.00
P00170042,Toys,2017,0.00,71.57,71.57,0,1,1,0.00,100.00
P00158142,Toys,2017,71.26,0.00,71.26,1,0,1,100.00,0.00
P00314742,Appliances,2017,71.21,0.00,71.21,1,0,1,100.00,0.00
P00200042,"Arts, Crafts & Sewing",2017,50.70,20.28,70.98,5,2,7,71.43,28.57
P00366742,Baby,2017,26.55,44.25,70.80,3,5,8,37.50,62.50
P00320042,Grocery,2017,35.40,35.40,70.80,6,6,12,50.00,50.00
P00047442,Health & Beauty,2017,70.74,0.00,70.74,9,0,9,100.00,0.00
P00296742,Toys,2017,27.20,43.52,70.72,5,8,13,38.46,61.54
P00334842,Toys,2017,52.98,17.66,70.64,3,1,4,75.00,25.00
P00361542,Household Essentials,2017,69.74,0.00,69.74,1,0,1,100.00,0.00
P00209442,Toys,2017,37.52,32.16,69.68,7,6,13,53.85,46.15
P00048242,Toys,2017,23.07,46.14,69.21,3,6,9,33.33,66.67
P00275442,Toys,2017,0.00,69.20,69.20,0,4,4,0.00,100.00
P00181142,Patio & Garden,2017,68.61,0.00,68.61,1,0,1,100.00,0.00
P00137342,Toys,2017,68.55,0.00,68.55,3,0,3,100.00,0.00
P00263242,Health & Beauty,2017,68.47,0.00,68.47,1,0,1,100.00,0.00
P00197842,Household Essentials,2017,0.00,68.40,68.40,0,3,3,0.00,100.00
P00060542,Health & Beauty,2017,0.00,68.08,68.08,0,1,1,0.00,100.00
P00092342,Baby,2017,0.00,67.94,67.94,0,2,2,0.00,100.00
P00305442,Toys,2017,67.81,0.00,67.81,1,0,1,100.00,0.00
P00228942,Toys,2017,22.55,45.10,67.65,1,2,3,33.33,66.67
P00092542,Toys,2017,27.04,40.56,67.60,2,3,5,40.00,60.00
P00355842,Toys,2017,0.00,67.54,67.54,0,1,1,0.00,100.00
P00248042,Toys,2017,57.60,9.60,67.20,6,1,7,85.71,14.29
P00008242,Toys,2017,44.28,22.14,66.42,4,2,6,66.67,33.33
P00082042,Toys,2017,39.78,26.52,66.30,3,2,5,60.00,40.00
P00265942,Health & Beauty,2017,32.98,32.98,65.96,2,2,4,50.00,50.00
P00238642,Grocery,2017,0.00,65.92,65.92,0,4,4,0.00,100.00
P00157442,Grocery,2017,0.00,65.88,65.88,0,2,2,0.00,100.00
P00144542,Toys,2017,0.00,65.25,65.25,0,1,1,0.00,100.00
P00185142,Clothing,2017,37.28,27.96,65.24,4,3,7,57.14,42.86
P00257142,Toys,2017,64.91,0.00,64.91,1,0,1,100.00,0.00
P00038542,Grocery,2017,0.00,64.25,64.25,0,1,1,0.00,100.00
P00206642,Health & Beauty,2017,37.38,26.70,64.08,7,5,12,58.33,41.67
P00012742,Toys,2017,0.00,63.62,63.62,0,1,1,0.00,100.00
P00138242,Grocery,2017,31.80,31.80,63.60,3,3,6,50.00,50.00
P00249442,Health & Beauty,2017,63.50,0.00,63.50,2,0,2,100.00,0.00
P00122142,Baby,2017,63.44,0.00,63.44,2,0,2,100.00,0.00
P00060142,Toys,2017,18.12,45.30,63.42,2,5,7,28.57,71.43
P00065742,Household Essentials,2017,0.00,63.38,63.38,0,1,1,0.00,100.00
P00028942,Toys,2017,21.11,42.22,63.33,1,2,3,33.33,66.67
P00056642,"Arts, Crafts & Sewing",2017,0.00,62.75,62.75,0,1,1,0.00,100.00
P00360142,Toys,2017,62.68,0.00,62.68,2,0,2,100.00,0.00
P00108142,Patio & Garden,2017,0.00,62.64,62.64,0,2,2,0.00,100.00
P00024542,Grocery,2017,62.36,0.00,62.36,4,0,4,100.00,0.00
P00069442,Toys,2017,62.36,0.00,62.36,1,0,1,100.00,0.00
P00151542,Toys,2017,46.50,15.50,62.00,3,1,4,75.00,25.00
P00163342,Household Essentials,2017,30.96,30.96,61.92,2,2,4,50.00,50.00
P00126342,Toys,2017,0.00,61.32,61.32,0,2,2,0.00,100.00
P00159142,Baby,2017,0.00,61.16,61.16,0,1,1,0.00,100.00
P00286542,Toys,2017,32.31,28.72,61.03,9,8,17,52.94,47.06
P00122342,Health & Beauty,2017,60.46,0.00,60.46,2,0,2,100.00,0.00
P00082942,Toys,2017,40.30,20.15,60.45,2,1,3,66.67,33.33
P00288842,Toys,2017,50.35,10.07,60.42,5,1,6,83.33,16.67
P00157042,"Arts, Crafts & Sewing",2017,0.00,59.56,59.56,0,2,2,0.00,100.00
P00354542,Health & Beauty,2017,25.32,33.76,59.08,6,8,14,42.86,57.14
P00108342,Grocery,2017,58.92,0.00,58.92,6,0,6,100.00,0.00
P00257442,"Arts, Crafts & Sewing",2017,19.54,39.08,58.62,1,2,3,33.33,66.67
P00264742,Patio & Garden,2017,58.18,0.00,58.18,2,0,2,100.00,0.00
P00222342,Toys,2017,58.15,0.00,58.15,1,0,1,100.00,0.00
P00167442,Health & Beauty,2017,0.00,57.46,57.46,0,2,2,0.00,100.00
P00153542,Household Essentials,2017,57.30,0.00,57.30,3,0,3,100.00,0.00
P00033242,Toys,2017,57.04,0.00,57.04,2,0,2,100.00,0.00
P00325842,Patio & Garden,2017,56.86,0.00,56.86,2,0,2,100.00,0.00
P00254042,Toys,2017,42.51,14.17,56.68,3,1,4,75.00,25.00
P00239342,Toys,2017,24.24,32.32,56.56,3,4,7,42.86,57.14
P00171942,Toys,2017,0.00,56.51,56.51,0,1,1,0.00,100.00
P00256442,Health & Beauty,2017,56.44,0.00,56.44,2,0,2,100.00,0.00
P00073342,Toys,2017,0.00,56.37,56.37,0,3,3,0.00,100.00
P00012442,Baby,2017,0.00,56.30,56.30,0,2,2,0.00,100.00
P00235042,Toys,2017,56.28,0.00,56.28,3,0,3,100.00,0.00
P00242942,Toys,2017,56.24,0.00,56.24,1,0,1,100.00,0.00
P00243442,Patio & Garden,2017,0.00,56.16,56.16,0,8,8,0.00,100.00
P00131242,Toys,2017,6.94,48.58,55.52,1,7,8,12.50,87.50
P00162342,Household Essentials,2017,55.49,0.00,55.49,1,0,1,100.00,0.00
P00200542,"Arts, Crafts & Sewing",2017,0.00,55.36,55.36,0,2,2,0.00,100.00
P00175942,Toys,2017,19.55,35.19,54.74,5,9,14,35.71,64.29
P00203842,"Arts, Crafts & Sewing",2017,54.66,0.00,54.66,3,0,3,100.00,0.00
P00305842,Grocery,2017,54.56,0.00,54.56,1,0,1,100.00,0.00
P00073442,Patio & Garden,2017,0.00,54.48,54.48,0,2,2,0.00,100.00
P00370542,Toys,2017,0.00,54.18,54.18,0,3,3,0.00,100.00
P00010142,"Arts, Crafts & Sewing",2017,39.28,14.73,54.01,8,3,11,72.73,27.27
P00131942,Baby,2017,53.62,0.00,53.62,2,0,2,100.00,0.00
P00161042,Appliances,2017,53.48,0.00,53.48,7,0,7,100.00,0.00
P00305742,Health & Beauty,2017,53.48,0.00,53.48,2,0,2,100.00,0.00
P00128642,Toys,2017,0.00,52.94,52.94,0,1,1,0.00,100.00
P00234042,Grocery,2017,0.00,52.86,52.86,0,2,2,0.00,100.00
P00242442,Grocery,2017,21.10,31.65,52.75,2,3,5,40.00,60.00
P00365942,Toys,2017,52.70,0.00,52.70,2,0,2,100.00,0.00
P00004042,Toys,2017,52.50,0.00,52.50,1,0,1,100.00,0.00
P00277342,Baby,2017,52.44,0.00,52.44,3,0,3,100.00,0.00
P00122942,Patio & Garden,2017,22.44,29.92,52.36,3,4,7,42.86,57.14
P00311442,Patio & Garden,2017,24.06,28.07,52.13,6,7,13,46.15,53.85
P00314242,Toys,2017,25.94,25.94,51.88,2,2,4,50.00,50.00
P00121742,Baby,2017,51.19,0.00,51.19,1,0,1,100.00,0.00
P00078942,Health & Beauty,2017,12.78,38.34,51.12,1,3,4,25.00,75.00
P00027342,Toys,2017,51.07,0.00,51.07,1,0,1,100.00,0.00
P00240742,"Arts, Crafts & Sewing",2017,0.00,51.00,51.00,0,2,2,0.00,100.00
P00282842,Health & Beauty,2017,21.00,30.00,51.00,7,10,17,41.18,58.82
P00053642,Baby,2017,21.72,28.96,50.68,6,8,14,42.86,57.14
P00170142,Toys,2017,0.00,50.12,50.12,0,1,1,0.00,100.00
P00155042,Household Essentials,2017,33.40,16.70,50.10,10,5,15,66.67,33.33
P00262042,Baby,2017,0.00,49.86,49.86,0,2,2,0.00,100.00
P00323142,Health & Beauty,2017,49.57,0.00,49.57,1,0,1,100.00,0.00
P00135042,Appliances,2017,0.00,48.64,48.64,0,4,4,0.00,100.00
P00157242,"Arts, Crafts & Sewing",2017,0.00,48.48,48.48,0,1,1,0.00,100.00
P00312042,Patio & Garden,2017,47.99,0.00,47.99,1,0,1,100.00,0.00
P00287142,Health & Beauty,2017,39.90,7.98,47.88,15,3,18,83.33,16.67
P00332042,Toys,2017,21.51,26.29,47.80,9,11,20,45.00,55.00
P00115042,Health & Beauty,2017,28.44,18.96,47.40,6,4,10,60.00,40.00
P00369542,Patio & Garden,2017,28.38,18.92,47.30,3,2,5,60.00,40.00
P00153242,Toys,2017,47.28,0.00,47.28,3,0,3,100.00,0.00
P00264142,Toys,2017,0.00,47.23,47.23,0,1,1,0.00,100.00
P00351442,Toys,2017,0.00,46.76,46.76,0,1,1,0.00,100.00
P00332742,Grocery,2017,46.26,0.00,46.26,3,0,3,100.00,0.00
P00093142,Toys,2017,0.00,46.08,46.08,0,2,2,0.00,100.00
P00201942,Toys,2017,46.04,0.00,46.04,2,0,2,100.00,0.00
P00011642,Toys,2017,0.00,45.27,45.27,0,1,1,0.00,100.00
P00109442,Grocery,2017,0.00,45.21,45.21,0,3,3,0.00,100.00
P00255442,Toys,2017,18.06,27.09,45.15,2,3,5,40.00,60.00
P00208242,Toys,2017,25.52,19.14,44.66,4,3,7,57.14,42.86
P00187642,Electronics,2017,0.00,44.33,44.33,0,1,1,0.00,100.00
P00152342,Toys,2017,44.29,0.00,44.29,1,0,1,100.00,0.00
P00123942,Grocery,2017,0.00,44.16,44.16,0,1,1,0.00,100.00
P00358542,Health & Beauty,2017,43.80,0.00,43.80,1,0,1,100.00,0.00
P00136642,Appliances,2017,32.55,10.85,43.40,3,1,4,75.00,25.00
P00293442,Furniture,2017,0.00,43.32,43.32,0,1,1,0.00,100.00
P00055142,Health & Beauty,2017,6.18,37.08,43.26,2,12,14,14.29,85.71
P00277042,Baby,2017,0.00,42.91,42.91,0,1,1,0.00,100.00
P00301942,Health & Beauty,2017,42.84,0.00,42.84,3,0,3,100.00,0.00
P00363542,Baby,2017,42.75,0.00,42.75,3,0,3,100.00,0.00
P00080542,Health & Beauty,2017,0.00,42.57,42.57,0,1,1,0.00,100.00
P00149642,Health & Beauty,2017,10.60,31.80,42.40,5,15,20,25.00,75.00
P00356342,Grocery,2017,0.00,41.93,41.93,0,1,1,0.00,100.00
P00362142,Health & Beauty,2017,0.00,41.73,41.73,0,3,3,0.00,100.00
P00162142,Baby,2017,41.28,0.00,41.28,3,0,3,100.00,0.00
P00365442,Health & Beauty,2017,40.98,0.00,40.98,1,0,1,100.00,0.00
P0097442,Toys,2017,0.00,40.52,40.52,0,2,2,0.00,100.00
P00365542,Health & Beauty,2017,36.80,3.68,40.48,10,1,11,90.91,9.09
P00299042,Toys,2017,0.00,40.38,40.38,0,2,2,0.00,100.00
P00011542,Health & Beauty,2017,40.20,0.00,40.20,2,0,2,100.00,0.00
P00363042,Patio & Garden,2017,39.63,0.00,39.63,3,0,3,100.00,0.00
P00186742,Clothing,2017,38.20,0.00,38.20,2,0,2,100.00,0.00
P00271642,Health & Beauty,2017,0.00,37.88,37.88,0,2,2,0.00,100.00
P00272742,Pets,2017,0.00,37.60,37.60,0,1,1,0.00,100.00
P00152842,Toys,2017,37.56,0.00,37.56,1,0,1,100.00,0.00
P00202642,Toys,2017,37.20,0.00,37.20,6,0,6,100.00,0.00
P00081642,Toys,2017,0.00,37.08,37.08,0,3,3,0.00,100.00
P00081242,Health & Beauty,2017,37.00,0.00,37.00,2,0,2,100.00,0.00
P00026942,Health & Beauty,2017,12.24,24.48,36.72,4,8,12,33.33,66.67
P00174642,Toys,2017,17.91,17.91,35.82,3,3,6,50.00,50.00
P00149842,"Arts, Crafts & Sewing",2017,35.30,0.00,35.30,5,0,5,100.00,0.00
P00023542,Clothing,2017,34.74,0.00,34.74,9,0,9,100.00,0.00
P00349842,Health & Beauty,2017,0.00,34.14,34.14,0,3,3,0.00,100.00
P00292442,Grocery,2017,33.06,0.00,33.06,3,0,3,100.00,0.00
P00368742,Patio & Garden,2017,6.49,25.96,32.45,1,4,5,20.00,80.00
P00247842,Toys,2017,0.00,32.36,32.36,0,2,2,0.00,100.00
P00072142,Toys,2017,0.00,32.10,32.10,0,1,1,0.00,100.00
