Store_Name,Store_ID,Supplier_Name,Supplier_ID,Product_ID,Product_Category,Total_Sales,Total_Quantity,Total_Transactions
Tech Haven,2,Samsung Electronics,13,P00124242,Patio & Garden,13919.12,677,345
Tech Haven,2,Samsung Electronics,13,P00323442,Health & Beauty,13521.84,206,107
Tech Haven,2,Samsung Electronics,13,P00222042,Grocery,13291.56,279,147
Tech Haven,2,Samsung Electronics,13,P00363242,Grocery,13089.30,210,104
Tech Haven,2,Samsung Electronics,13,P00008042,Household Essentials,12915.63,171,89
Tech Haven,2,Samsung Electronics,13,P00046042,Health & Beauty,12686.34,174,88
Tech Haven,2,Samsung Electronics,13,P00245942,Office & School Supplies,12507.28,158,75
Tech Haven,2,Samsung Electronics,13,P00204742,Toys,12487.20,220,111
Tech Haven,2,Samsung Electronics,13,P00288442,Health & Beauty,12365.60,290,142
Tech Haven,2,Samsung Electronics,13,P00022142,Grocery,12355.38,166,75
Tech Haven,2,Samsung Electronics,13,P00196642,Toys,12182.48,394,198
Tech Haven,2,Samsung Electronics,13,P00150042,Toys,12172.52,262,136
Tech Haven,2,Samsung Electronics,13,P00356042,Grocery,12153.24,341,177
Tech Haven,2,Samsung Electronics,13,P00179742,Patio & Garden,12123.27,243,119
Tech Haven,2,Samsung Electronics,13,P00208342,Grocery,12087.00,711,356
Tech Haven,2,Samsung Electronics,13,P00200342,"Arts, Crafts & Sewing",12036.36,178,86
Tech Haven,2,Samsung Electronics,13,P00236042,Health & Beauty,11952.00,160,81
Tech Haven,2,Samsung Electronics,13,P00253542,Toys,11945.76,492,251
Tech Haven,2,Samsung Electronics,13,P00015642,Toys,11752.72,868,419
Tech Haven,2,Samsung Electronics,13,P00141942,Health & Beauty,11667.95,259,129
Tech Haven,2,Samsung Electronics,13,P00189242,Health & Beauty,11545.38,343,160
Tech Haven,2,Samsung Electronics,13,P00176842,Pets,11515.89,807,416
Tech Haven,2,Samsung Electronics,13,P00230442,Appliances,11433.84,183,91
Tech Haven,2,Samsung Electronics,13,P00231342,Health & Beauty,11219.58,158,83
Tech Haven,2,Samsung Electronics,13,P00216242,Home & Kitchen,11145.88,148,71
Tech Haven,2,Samsung Electronics,13,P00027442,Toys,11073.03,249,120
Tech Haven,2,Samsung Electronics,13,P00048842,Toys,10529.12,136,63
Tech Haven,2,Samsung Electronics,13,P00235242,Toys,10347.42,177,86
Tech Haven,2,Samsung Electronics,13,P00259442,Health & Beauty,10219.55,187,92
Tech Haven,2,Samsung Electronics,13,P00306242,Home & Kitchen,10061.04,132,66
Tech Haven,2,Samsung Electronics,13,P00234842,Health & Beauty,9959.90,685,349
Tech Haven,2,Samsung Electronics,13,P00319542,Toys,9933.84,219,111
Tech Haven,2,Samsung Electronics,13,P00297742,Toys,9909.08,382,194
Tech Haven,2,Samsung Electronics,13,P00333542,Toys,9773.09,139,71
Tech Haven,2,Samsung Electronics,13,P00368242,Health & Beauty,9712.80,228,115
Tech Haven,2,Samsung Electronics,13,P00278542,Toys,9712.80,152,73
Tech Haven,2,Samsung Electronics,13,P00078842,Grocery,9509.29,131,72
Tech Haven,2,Samsung Electronics,13,P00075342,Grocery,9482.25,235,110
Tech Haven,2,Samsung Electronics,13,P00232642,Toys,9391.70,190,92
Tech Haven,2,Samsung Electronics,13,P00304542,Grocery,9376.18,187,96
Tech Haven,2,Samsung Electronics,13,P00276642,Toys,9341.63,577,305
Tech Haven,2,Samsung Electronics,13,P00208942,Household Essentials,9130.84,118,60
Tech Haven,2,Samsung Electronics,13,P00263142,Health & Beauty,9115.20,180,93
Tech Haven,2,Samsung Electronics,13,P00040242,Health & Beauty,8976.20,185,94
Tech Haven,2,Samsung Electronics,13,P00040642,Health & Beauty,8870.40,140,73
Tech Haven,2,Samsung Electronics,13,P00179342,Patio & Garden,8745.75,207,100
Tech Haven,2,Samsung Electronics,13,P00228642,Health & Beauty,8722.00,623,318
Tech Haven,2,Samsung Electronics,13,P00110742,Grocery,8720.72,3254,1612
Tech Haven,2,Samsung Electronics,13,P00029942,Toys,8686.86,222,115
Tech Haven,2,Samsung Electronics,13,P00035142,Grocery,8648.70,127,65
Tech Haven,2,Samsung Electronics,13,P00200242,Toys,8534.40,120,60
Tech Haven,2,Samsung Electronics,13,P0096642,Electronics,8502.12,339,174
Tech Haven,2,Samsung Electronics,13,P00311542,Health & Beauty,8461.92,183,96
Tech Haven,2,Samsung Electronics,13,P00259542,Health & Beauty,8397.00,108,56
Tech Haven,2,Samsung Electronics,13,P00304342,Grocery,8385.10,142,76
Tech Haven,2,Samsung Electronics,13,P00176942,Health & Beauty,8328.40,235,117
Tech Haven,2,Samsung Electronics,13,P00100142,Automotive,8253.73,127,64
Tech Haven,2,Samsung Electronics,13,P00085542,Health & Beauty,8202.27,373,197
Tech Haven,2,Samsung Electronics,13,P00277942,Grocery,8022.30,390,197
Tech Haven,2,Samsung Electronics,13,P00074042,"Arts, Crafts & Sewing",7982.40,160,80
Tech Haven,2,Samsung Electronics,13,P00332842,Clothing,7954.24,134,70
Tech Haven,2,Samsung Electronics,13,P00254342,Health & Beauty,7938.75,365,189
Tech Haven,2,Samsung Electronics,13,P00037842,Grocery,7905.77,109,58
Tech Haven,2,Samsung Electronics,13,P0094142,Clothing,7864.78,154,78
Tech Haven,2,Samsung Electronics,13,P00116342,Electronics,7864.29,511,258
Tech Haven,2,Samsung Electronics,13,P00211542,Health & Beauty,7850.52,108,54
Tech Haven,2,Samsung Electronics,13,P00167942,Grocery,7769.58,182,97
Tech Haven,2,Samsung Electronics,13,P00317942,Toys,7726.32,441,226
Tech Haven,2,Samsung Electronics,13,P00360842,Health & Beauty,7724.05,241,115
Tech Haven,2,Samsung Electronics,13,P00066442,Health & Beauty,7719.06,127,63
Tech Haven,2,Samsung Electronics,13,P00316142,Health & Beauty,7675.20,104,52
Tech Haven,2,Samsung Electronics,13,P00230742,Health & Beauty,7637.75,137,69
Tech Haven,2,Samsung Electronics,13,P00187742,Electronics,7562.88,101,54
Tech Haven,2,Samsung Electronics,13,P00010742,Grocery,7535.00,2750,1350
Tech Haven,2,Samsung Electronics,13,P00232042,Patio & Garden,7467.93,153,68
Tech Haven,2,Samsung Electronics,13,P00091842,Toys,7417.68,124,61
Tech Haven,2,Samsung Electronics,13,P00304842,Toys,7388.04,348,183
Tech Haven,2,Samsung Electronics,13,P00180742,Patio & Garden,7348.05,135,69
Tech Haven,2,Samsung Electronics,13,P00073942,Toys,7206.36,92,53
Tech Haven,2,Samsung Electronics,13,P00358142,Toys,7151.20,140,71
Tech Haven,2,Samsung Electronics,13,P00182442,Health & Beauty,6762.60,780,405
Tech Haven,2,Samsung Electronics,13,P00180042,Patio & Garden,6749.44,128,67
Tech Haven,2,Samsung Electronics,13,P00025242,Electronics,6737.90,142,73
Tech Haven,2,Samsung Electronics,13,P00364442,Grocery,6715.00,158,73
Tech Haven,2,Samsung Electronics,13,P00362442,Health & Beauty,6657.28,448,238
Tech Haven,2,Samsung Electronics,13,P00241442,Electronics,6634.06,178,91
Tech Haven,2,Samsung Electronics,13,P00197442,Toys,6630.11,157,85
Tech Haven,2,Samsung Electronics,13,P00080642,Grocery,6613.75,275,150
Tech Haven,2,Samsung Electronics,13,P00348442,Home & Kitchen,6598.56,118,59
Tech Haven,2,Samsung Electronics,13,P00188942,Toys,6551.20,152,79
Tech Haven,2,Samsung Electronics,13,P00130842,Health & Beauty,6546.40,392,201
Tech Haven,2,Samsung Electronics,13,P00348642,Health & Beauty,6477.90,151,80
Tech Haven,2,Samsung Electronics,13,P00001842,"Arts, Crafts & Sewing",6340.92,159,76
Tech Haven,2,Samsung Electronics,13,P00001542,Grocery,6321.78,138,69
Tech Haven,2,Samsung Electronics,13,P00355742,Home & Kitchen,6297.48,119,60
Tech Haven,2,Samsung Electronics,13,P00356842,Toys,6253.56,87,46
Tech Haven,2,Samsung Electronics,13,P00007242,Toys,6185.10,265,125
Tech Haven,2,Samsung Electronics,13,P00291442,Health & Beauty,6140.80,320,160
Tech Haven,2,Samsung Electronics,13,P00110942,Grocery,6134.91,2679,1360
Tech Haven,2,Samsung Electronics,13,P00258842,Health & Beauty,6037.92,599,300
Tech Haven,2,Samsung Electronics,13,P00310042,Health & Beauty,6014.71,169,82
Tech Haven,2,Samsung Electronics,13,P00088942,Toys,5864.96,256,131
Tech Haven,2,Samsung Electronics,13,P00011342,Household Essentials,5855.65,85,41
Tech Haven,2,Samsung Electronics,13,P00198542,Toys,5840.40,120,60
Tech Haven,2,Samsung Electronics,13,P00146342,Health & Beauty,5717.64,159,79
Tech Haven,2,Samsung Electronics,13,P00281642,Grocery,5691.05,215,101
Tech Haven,2,Samsung Electronics,13,P00197142,Health & Beauty,5594.75,139,73
Tech Haven,2,Samsung Electronics,13,P00284142,Home & Kitchen,5536.05,167,78
Tech Haven,2,Samsung Electronics,13,P00196942,Health & Beauty,5523.44,104,52
Tech Haven,2,Samsung Electronics,13,P00119542,Toys,5513.20,280,138
Tech Haven,2,Samsung Electronics,13,P00257842,Patio & Garden,5357.02,122,58
Tech Haven,2,Samsung Electronics,13,P00109642,Health & Beauty,5287.35,101,47
Tech Haven,2,Samsung Electronics,13,P00173742,Grocery,5275.66,394,191
Tech Haven,2,Samsung Electronics,13,P00211942,Toys,5222.70,126,66
Tech Haven,2,Samsung Electronics,13,P00190842,Electronics,5191.62,526,263
Tech Haven,2,Samsung Electronics,13,P00199342,Electronics,5189.69,121,61
Tech Haven,2,Samsung Electronics,13,P00327542,Health & Beauty,5157.49,409,202
Tech Haven,2,Samsung Electronics,13,P00024942,Health & Beauty,5145.12,72,41
Tech Haven,2,Samsung Electronics,13,P00260342,Grocery,5141.07,99,47
Tech Haven,2,Samsung Electronics,13,P00288542,Toys,5122.75,661,329
Tech Haven,2,Samsung Electronics,13,P00233142,Grocery,5118.96,154,80
Tech Haven,2,Samsung Electronics,13,P00026442,Toys,5078.15,77,37
Tech Haven,2,Samsung Electronics,13,P00050842,Household Essentials,4917.06,118,56
Tech Haven,2,Samsung Electronics,13,P00342142,Patio & Garden,4818.89,109,52
Tech Haven,2,Samsung Electronics,13,P00288142,Health & Beauty,4761.12,84,43
Tech Haven,2,Samsung Electronics,13,P00072842,Health & Beauty,4669.27,173,86
Tech Haven,2,Samsung Electronics,13,P00018942,Toys,4580.15,235,120
Tech Haven,2,Samsung Electronics,13,P00316242,Health & Beauty,4545.16,199,98
Tech Haven,2,Samsung Electronics,13,P00196842,Health & Beauty,4500.09,189,95
Tech Haven,2,Samsung Electronics,13,P00269442,Patio & Garden,4485.25,175,90
Tech Haven,2,Samsung Electronics,13,P0009842,Toys,4481.20,136,68
Tech Haven,2,Samsung Electronics,13,P00181742,Patio & Garden,4401.60,140,66
Tech Haven,2,Samsung Electronics,13,P00212342,Toys,4380.16,118,58
Tech Haven,2,Samsung Electronics,13,P00191042,Home & Kitchen,4321.24,253,131
Tech Haven,2,Samsung Electronics,13,P00267442,Grocery,4296.75,75,36
Tech Haven,2,Samsung Electronics,13,P00357942,Toys,4247.34,87,44
Tech Haven,2,Samsung Electronics,13,P00072742,Toys,4184.72,68,34
Tech Haven,2,Samsung Electronics,13,P00059542,Electronics,4181.55,61,28
Tech Haven,2,Samsung Electronics,13,P00017742,Toys,4111.90,65,35
Tech Haven,2,Samsung Electronics,13,P00275942,Toys,4107.57,69,35
Tech Haven,2,Samsung Electronics,13,P00243242,Patio & Garden,4093.44,192,98
Tech Haven,2,Samsung Electronics,13,P00026542,Toys,4065.39,63,34
Tech Haven,2,Samsung Electronics,13,P00084742,Health & Beauty,4064.76,126,62
Tech Haven,2,Samsung Electronics,13,P00315042,Toys,3967.92,99,51
Tech Haven,2,Samsung Electronics,13,P00355942,Toys,3960.48,223,118
Tech Haven,2,Samsung Electronics,13,P00214942,Toys,3950.46,51,23
Tech Haven,2,Samsung Electronics,13,P00256542,Household Essentials,3919.52,88,39
Tech Haven,2,Samsung Electronics,13,P00043242,Health & Beauty,3897.72,108,53
Tech Haven,2,Samsung Electronics,13,P00199842,"Arts, Crafts & Sewing",3873.45,93,48
Tech Haven,2,Samsung Electronics,13,P00235742,Health & Beauty,3848.95,49,23
Tech Haven,2,Samsung Electronics,13,P00136942,Health & Beauty,3848.49,61,30
Tech Haven,2,Samsung Electronics,13,P00163042,"Arts, Crafts & Sewing",3788.40,55,28
Tech Haven,2,Samsung Electronics,13,P00267942,Toys,3772.44,63,35
Tech Haven,2,Samsung Electronics,13,P00103842,Health & Beauty,3735.50,50,23
Tech Haven,2,Samsung Electronics,13,P00236642,Household Essentials,3699.96,132,65
Tech Haven,2,Samsung Electronics,13,P00191242,Home & Kitchen,3661.44,192,96
Tech Haven,2,Samsung Electronics,13,P00109342,Health & Beauty,3653.31,47,23
Tech Haven,2,Samsung Electronics,13,P00124642,"Arts, Crafts & Sewing",3627.46,799,393
Tech Haven,2,Samsung Electronics,13,P00147842,Toys,3600.84,74,34
Tech Haven,2,Samsung Electronics,13,P00148742,Toys,3585.92,431,207
Tech Haven,2,Samsung Electronics,13,P00229642,Toys,3562.08,82,43
Tech Haven,2,Samsung Electronics,13,P00291242,Toys,3551.04,54,29
Tech Haven,2,Samsung Electronics,13,P00050042,Health & Beauty,3511.50,75,37
Tech Haven,2,Samsung Electronics,13,P00087142,Furniture,3483.18,222,111
Tech Haven,2,Samsung Electronics,13,P00213142,Baby,3466.76,44,23
Tech Haven,2,Samsung Electronics,13,P00009742,Baby,3456.50,50,26
Tech Haven,2,Samsung Electronics,13,P00042442,Health & Beauty,3414.32,52,31
Tech Haven,2,Samsung Electronics,13,P00108442,Health & Beauty,3404.94,469,237
Tech Haven,2,Samsung Electronics,13,P00175042,Toys,3401.64,99,47
Tech Haven,2,Samsung Electronics,13,P00368042,Electronics,3270.54,182,93
Tech Haven,2,Samsung Electronics,13,P00011842,Health & Beauty,3229.84,188,91
Tech Haven,2,Samsung Electronics,13,P00163142,Household Essentials,3182.40,221,108
Tech Haven,2,Samsung Electronics,13,P00107042,Home & Kitchen,3067.60,40,17
Tech Haven,2,Samsung Electronics,13,P00360042,Toys,3042.90,483,234
Tech Haven,2,Samsung Electronics,13,P00041242,Toys,3004.40,116,57
Tech Haven,2,Samsung Electronics,13,P00158642,Toys,2990.08,73,39
Tech Haven,2,Samsung Electronics,13,P00003542,Toys,2964.87,79,37
Tech Haven,2,Samsung Electronics,13,P00126842,Toys,2907.52,59,29
Tech Haven,2,Samsung Electronics,13,P00280142,Health & Beauty,2815.56,81,40
Tech Haven,2,Samsung Electronics,13,P00242942,Toys,2812.00,50,25
Tech Haven,2,Samsung Electronics,13,P00366242,Patio & Garden,2796.84,102,49
Tech Haven,2,Samsung Electronics,13,P00347242,Toys,2780.05,91,47
Tech Haven,2,Samsung Electronics,13,P00038142,Grocery,2760.51,57,28
Tech Haven,2,Samsung Electronics,13,P00244642,Patio & Garden,2724.48,44,23
Tech Haven,2,Samsung Electronics,13,P00282942,Health & Beauty,2701.16,77,38
Tech Haven,2,Samsung Electronics,13,P0098742,Toys,2691.35,95,47
Tech Haven,2,Samsung Electronics,13,P00011742,Toys,2649.40,52,20
Tech Haven,2,Samsung Electronics,13,P00047342,Health & Beauty,2646.00,56,30
Tech Haven,2,Samsung Electronics,13,P00181942,Patio & Garden,2606.62,118,60
Tech Haven,2,Samsung Electronics,13,P00298242,Toys,2604.42,378,193
Tech Haven,2,Samsung Electronics,13,P00301642,Health & Beauty,2599.30,34,18
Tech Haven,2,Samsung Electronics,13,P00119942,Toys,2584.08,222,114
Tech Haven,2,Samsung Electronics,13,P00128742,Grocery,2577.60,480,245
Tech Haven,2,Samsung Electronics,13,P00321442,Furniture,2571.62,142,75
Tech Haven,2,Samsung Electronics,13,P00207342,Health & Beauty,2565.42,338,168
Tech Haven,2,Samsung Electronics,13,P00136242,Grocery,2554.37,49,24
Tech Haven,2,Samsung Electronics,13,P00253742,Grocery,2532.57,71,32
Tech Haven,2,Samsung Electronics,13,P00343742,Toys,2523.20,95,52
Tech Haven,2,Samsung Electronics,13,P00153342,Appliances,2483.60,35,19
Tech Haven,2,Samsung Electronics,13,P00254742,Health & Beauty,2445.85,55,25
Tech Haven,2,Samsung Electronics,13,P00054542,Grocery,2420.08,179,83
Tech Haven,2,Samsung Electronics,13,P00011242,Baby,2404.05,55,27
Tech Haven,2,Samsung Electronics,13,P00211242,Toys,2385.96,337,174
Tech Haven,2,Samsung Electronics,13,P00364142,Toys,2385.44,34,18
Tech Haven,2,Samsung Electronics,13,P00341442,Toys,2307.76,56,30
Tech Haven,2,Samsung Electronics,13,P00137642,Home & Kitchen,2297.35,55,25
Tech Haven,2,Samsung Electronics,13,P00060542,Health & Beauty,2246.64,33,18
Tech Haven,2,Samsung Electronics,13,P00327342,"Arts, Crafts & Sewing",2211.68,368,186
Tech Haven,2,Samsung Electronics,13,P00008742,Health & Beauty,2196.51,211,108
Tech Haven,2,Samsung Electronics,13,P00295442,Toys,2183.96,284,143
Tech Haven,2,Samsung Electronics,13,P00020142,Baby,2171.40,94,49
Tech Haven,2,Samsung Electronics,13,P00331142,Health & Beauty,2158.80,105,52
Tech Haven,2,Samsung Electronics,13,P00015142,Health & Beauty,2125.12,58,32
Tech Haven,2,Samsung Electronics,13,P00258042,Patio & Garden,2102.46,67,35
Tech Haven,2,Samsung Electronics,13,P00349542,Toys,1989.39,39,19
Tech Haven,2,Samsung Electronics,13,P00341342,Grocery,1978.95,501,256
Tech Haven,2,Samsung Electronics,13,P00335742,Health & Beauty,1966.12,76,38
Tech Haven,2,Samsung Electronics,13,P00015242,Health & Beauty,1958.40,192,104
Tech Haven,2,Samsung Electronics,13,P00100742,Health & Beauty,1900.00,400,205
Tech Haven,2,Samsung Electronics,13,P00297242,Baby,1885.17,47,25
Tech Haven,2,Samsung Electronics,13,P00124142,Patio & Garden,1883.75,55,30
Tech Haven,2,Samsung Electronics,13,P00301242,Health & Beauty,1874.16,76,40
Tech Haven,2,Samsung Electronics,13,P00112742,Electronics,1763.44,94,45
Tech Haven,2,Samsung Electronics,13,P00014242,Toys,1750.70,205,105
Tech Haven,2,Samsung Electronics,13,P00345342,Health & Beauty,1747.08,69,32
Tech Haven,2,Samsung Electronics,13,P00180942,Patio & Garden,1703.95,53,27
Tech Haven,2,Samsung Electronics,13,P00247342,Toys,1701.81,33,16
Tech Haven,2,Samsung Electronics,13,P00213442,Toys,1668.03,21,11
Tech Haven,2,Samsung Electronics,13,P00134742,Health & Beauty,1651.63,23,12
Tech Haven,2,Samsung Electronics,13,P00342442,Patio & Garden,1637.40,30,14
Tech Haven,2,Samsung Electronics,13,P00121542,Toys,1591.98,169,80
Tech Haven,2,Samsung Electronics,13,P00117742,Toys,1531.76,328,161
Tech Haven,2,Samsung Electronics,13,P00147242,Health & Beauty,1515.36,42,23
Tech Haven,2,Samsung Electronics,13,P00144542,Toys,1500.75,23,12
Tech Haven,2,Samsung Electronics,13,P00026242,Toys,1495.97,71,32
Tech Haven,2,Samsung Electronics,13,P00187542,Health & Beauty,1489.50,45,22
Tech Haven,2,Samsung Electronics,13,P00121042,Office & School Supplies,1482.21,383,199
Tech Haven,2,Samsung Electronics,13,P00334442,Toys,1440.25,25,14
Tech Haven,2,Samsung Electronics,13,P00030442,Health & Beauty,1392.12,108,55
Tech Haven,2,Samsung Electronics,13,P00036642,Toys,1360.80,20,9
Tech Haven,2,Samsung Electronics,13,P00170042,Toys,1359.83,19,8
Tech Haven,2,Samsung Electronics,13,P00326842,Health & Beauty,1359.46,202,101
Tech Haven,2,Samsung Electronics,13,P00217642,Grocery,1335.51,71,34
Tech Haven,2,Samsung Electronics,13,P00267042,Home & Kitchen,1312.80,60,25
Tech Haven,2,Samsung Electronics,13,P00166642,Toys,1256.00,25,13
Tech Haven,2,Samsung Electronics,13,P00147442,Grocery,1230.39,81,37
Tech Haven,2,Samsung Electronics,13,P00023842,Home & Kitchen,1206.08,16,6
Tech Haven,2,Samsung Electronics,13,P00017142,Health & Beauty,1197.62,257,129
Tech Haven,2,Samsung Electronics,13,P00351942,Household Essentials,1194.48,24,14
Tech Haven,2,Samsung Electronics,13,P00364942,Toys,1154.13,17,11
Tech Haven,2,Samsung Electronics,13,P00210742,"Arts, Crafts & Sewing",1149.12,18,8
Tech Haven,2,Samsung Electronics,13,P00356342,Grocery,1132.11,27,15
Tech Haven,2,Samsung Electronics,13,P00332542,Toys,1126.80,24,12
Tech Haven,2,Samsung Electronics,13,P00092842,Grocery,1121.04,54,28
Tech Haven,2,Samsung Electronics,13,P00215042,Health & Beauty,1119.84,16,8
Tech Haven,2,Samsung Electronics,13,P00068942,Health & Beauty,1099.05,255,135
Tech Haven,2,Samsung Electronics,13,P00038042,Toys,1094.24,16,10
Tech Haven,2,Samsung Electronics,13,P00289542,Toys,1069.81,29,17
Tech Haven,2,Samsung Electronics,13,P00160242,Patio & Garden,1053.00,52,25
Tech Haven,2,Samsung Electronics,13,P00138642,Household Essentials,1047.00,20,9
Tech Haven,2,Samsung Electronics,13,P00307942,Household Essentials,984.06,63,27
Tech Haven,2,Samsung Electronics,13,P00160142,Appliances,973.17,33,18
Tech Haven,2,Samsung Electronics,13,P00121942,Toys,967.36,32,16
Tech Haven,2,Samsung Electronics,13,P00347942,Toys,962.48,106,49
Tech Haven,2,Samsung Electronics,13,P00325442,Office & School Supplies,957.32,14,7
Tech Haven,2,Samsung Electronics,13,P0098842,"Arts, Crafts & Sewing",915.18,21,10
Tech Haven,2,Samsung Electronics,13,P00292842,Toys,908.14,34,18
Tech Haven,2,Samsung Electronics,13,P00081942,Grocery,903.60,24,10
Tech Haven,2,Samsung Electronics,13,P00146642,Toys,898.26,33,16
Tech Haven,2,Samsung Electronics,13,P00279242,Health & Beauty,853.60,11,5
Tech Haven,2,Samsung Electronics,13,P00031642,Health & Beauty,852.80,65,32
Tech Haven,2,Samsung Electronics,13,P00291742,Health & Beauty,834.00,24,15
Tech Haven,2,Samsung Electronics,13,P00055742,Health & Beauty,800.10,18,10
Tech Haven,2,Samsung Electronics,13,P00125242,Patio & Garden,790.44,21,10
Tech Haven,2,Samsung Electronics,13,P00250742,Toys,789.00,25,11
Tech Haven,2,Samsung Electronics,13,P00287742,Toys,774.84,22,10
Tech Haven,2,Samsung Electronics,13,P00065742,Household Essentials,760.56,12,6
Tech Haven,2,Samsung Electronics,13,P00222342,Toys,755.95,13,9
Tech Haven,2,Samsung Electronics,13,P00283642,Health & Beauty,721.80,30,15
Tech Haven,2,Samsung Electronics,13,P00361542,Household Essentials,697.40,10,7
Tech Haven,2,Samsung Electronics,13,P00281242,"Books, Movies & Music",686.43,9,7
Tech Haven,2,Samsung Electronics,13,P00270642,Health & Beauty,679.19,23,12
Tech Haven,2,Samsung Electronics,13,P00236742,Toys,674.19,9,4
Tech Haven,2,Samsung Electronics,13,P00057042,Health & Beauty,669.60,18,11
Tech Haven,2,Samsung Electronics,13,P00089742,Toys,665.84,41,20
Tech Haven,2,Samsung Electronics,13,P00187642,Electronics,664.95,15,7
Tech Haven,2,Samsung Electronics,13,P00139442,Health & Beauty,641.34,21,10
Tech Haven,2,Samsung Electronics,13,P00338742,Health & Beauty,632.04,46,26
Tech Haven,2,Samsung Electronics,13,P00340842,Patio & Garden,617.76,12,6
Tech Haven,2,Samsung Electronics,13,P00081742,Household Essentials,613.52,8,5
Tech Haven,2,Samsung Electronics,13,P00224242,Toys,610.98,51,29
Tech Haven,2,Samsung Electronics,13,P00345442,Health & Beauty,607.38,53,29
Tech Haven,2,Samsung Electronics,13,P00031542,Health & Beauty,591.50,26,16
Tech Haven,2,Samsung Electronics,13,P00199542,Toys,588.00,12,7
Tech Haven,2,Samsung Electronics,13,P00164442,Health & Beauty,583.83,13,6
Tech Haven,2,Samsung Electronics,13,P00204142,"Arts, Crafts & Sewing",562.75,25,14
Tech Haven,2,Samsung Electronics,13,P00163942,Toys,553.40,10,4
Tech Haven,2,Samsung Electronics,13,P00045942,Health & Beauty,551.04,41,22
Tech Haven,2,Samsung Electronics,13,P00133242,Health & Beauty,549.80,10,4
Tech Haven,2,Samsung Electronics,13,P00295542,Toys,511.11,27,16
Tech Haven,2,Samsung Electronics,13,P00340242,"Books, Movies & Music",476.50,25,12
Tech Haven,2,Samsung Electronics,13,P00307842,Baby,450.70,10,4
Tech Haven,2,Samsung Electronics,13,P00253642,Patio & Garden,449.76,16,10
Tech Haven,2,Samsung Electronics,13,P00247442,Health & Beauty,435.00,12,8
Tech Haven,2,Samsung Electronics,13,P00235042,Toys,431.48,23,10
Tech Haven,2,Samsung Electronics,13,P00260242,Health & Beauty,429.21,171,87
